lane	family	plane	corpus	mode	cwd	artifact	status_artifact	command	notes
xctrace-export	time-profiler-export	parse	citm_catalog	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/exports/citm_catalog__track1.time-profile.xml	/tmp/skv12-pin-p1/time_profile_export_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace export --input /tmp/skv12-pin-p1/parse-xctrace/time-profiler/citm_catalog__track1.trace --xpath '/trace-toc/run[@number=""1""]/data/table[@schema=""time-profile""]' > /tmp/skv12-pin-p1/parse-xctrace/exports/citm_catalog__track1.time-profile.xml"	status=SKIP rc=0 already-present XML
xctrace-export	time-profiler-export	parse	citm_catalog	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/exports/citm_catalog__track2.time-profile.xml	/tmp/skv12-pin-p1/time_profile_export_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace export --input /tmp/skv12-pin-p1/parse-xctrace/time-profiler/citm_catalog__track2.trace --xpath '/trace-toc/run[@number=""1""]/data/table[@schema=""time-profile""]' > /tmp/skv12-pin-p1/parse-xctrace/exports/citm_catalog__track2.time-profile.xml"	status=SKIP rc=0 already-present XML
xctrace-export	time-profiler-export	parse	distinct_values	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/exports/distinct_values__track1.time-profile.xml	/tmp/skv12-pin-p1/time_profile_export_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace export --input /tmp/skv12-pin-p1/parse-xctrace/time-profiler/distinct_values__track1.trace --xpath '/trace-toc/run[@number=""1""]/data/table[@schema=""time-profile""]' > /tmp/skv12-pin-p1/parse-xctrace/exports/distinct_values__track1.time-profile.xml"	status=SKIP rc=0 already-present XML
xctrace-export	time-profiler-export	parse	distinct_values	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/exports/distinct_values__track2.time-profile.xml	/tmp/skv12-pin-p1/time_profile_export_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace export --input /tmp/skv12-pin-p1/parse-xctrace/time-profiler/distinct_values__track2.trace --xpath '/trace-toc/run[@number=""1""]/data/table[@schema=""time-profile""]' > /tmp/skv12-pin-p1/parse-xctrace/exports/distinct_values__track2.time-profile.xml"	status=SKIP rc=0 already-present XML
xctrace-export	time-profiler-export	parse	github_events	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/exports/github_events__track1.time-profile.xml	/tmp/skv12-pin-p1/time_profile_export_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace export --input /tmp/skv12-pin-p1/parse-xctrace/time-profiler/github_events__track1.trace --xpath '/trace-toc/run[@number=""1""]/data/table[@schema=""time-profile""]' > /tmp/skv12-pin-p1/parse-xctrace/exports/github_events__track1.time-profile.xml"	status=SKIP rc=0 already-present XML
xctrace-export	time-profiler-export	parse	github_events	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/exports/github_events__track2.time-profile.xml	/tmp/skv12-pin-p1/time_profile_export_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace export --input /tmp/skv12-pin-p1/parse-xctrace/time-profiler/github_events__track2.trace --xpath '/trace-toc/run[@number=""1""]/data/table[@schema=""time-profile""]' > /tmp/skv12-pin-p1/parse-xctrace/exports/github_events__track2.time-profile.xml"	status=SKIP rc=0 already-present XML
xctrace-export	time-profiler-export	parse	gsoc-2018	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/exports/gsoc-2018__track1.time-profile.xml	/tmp/skv12-pin-p1/time_profile_export_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace export --input /tmp/skv12-pin-p1/parse-xctrace/time-profiler/gsoc-2018__track1.trace --xpath '/trace-toc/run[@number=""1""]/data/table[@schema=""time-profile""]' > /tmp/skv12-pin-p1/parse-xctrace/exports/gsoc-2018__track1.time-profile.xml"	status=SKIP rc=0 already-present XML
xctrace-export	time-profiler-export	parse	gsoc-2018	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/exports/gsoc-2018__track2.time-profile.xml	/tmp/skv12-pin-p1/time_profile_export_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace export --input /tmp/skv12-pin-p1/parse-xctrace/time-profiler/gsoc-2018__track2.trace --xpath '/trace-toc/run[@number=""1""]/data/table[@schema=""time-profile""]' > /tmp/skv12-pin-p1/parse-xctrace/exports/gsoc-2018__track2.time-profile.xml"	status=SKIP rc=0 already-present XML
xctrace-export	time-profiler-export	parse	instruments	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/exports/instruments__track1.time-profile.xml	/tmp/skv12-pin-p1/time_profile_export_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace export --input /tmp/skv12-pin-p1/parse-xctrace/time-profiler/instruments__track1.trace --xpath '/trace-toc/run[@number=""1""]/data/table[@schema=""time-profile""]' > /tmp/skv12-pin-p1/parse-xctrace/exports/instruments__track1.time-profile.xml"	status=SKIP rc=0 already-present XML
xctrace-export	time-profiler-export	parse	instruments	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/exports/instruments__track2.time-profile.xml	/tmp/skv12-pin-p1/time_profile_export_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace export --input /tmp/skv12-pin-p1/parse-xctrace/time-profiler/instruments__track2.trace --xpath '/trace-toc/run[@number=""1""]/data/table[@schema=""time-profile""]' > /tmp/skv12-pin-p1/parse-xctrace/exports/instruments__track2.time-profile.xml"	status=SKIP rc=0 already-present XML
xctrace-export	time-profiler-export	parse	marine_ik	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/exports/marine_ik__track1.time-profile.xml	/tmp/skv12-pin-p1/time_profile_export_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace export --input /tmp/skv12-pin-p1/parse-xctrace/time-profiler/marine_ik__track1.trace --xpath '/trace-toc/run[@number=""1""]/data/table[@schema=""time-profile""]' > /tmp/skv12-pin-p1/parse-xctrace/exports/marine_ik__track1.time-profile.xml"	status=SKIP rc=0 already-present XML
xctrace-export	time-profiler-export	parse	marine_ik	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/exports/marine_ik__track2.time-profile.xml	/tmp/skv12-pin-p1/time_profile_export_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace export --input /tmp/skv12-pin-p1/parse-xctrace/time-profiler/marine_ik__track2.trace --xpath '/trace-toc/run[@number=""1""]/data/table[@schema=""time-profile""]' > /tmp/skv12-pin-p1/parse-xctrace/exports/marine_ik__track2.time-profile.xml"	status=SKIP rc=0 already-present XML
xctrace-export	time-profiler-export	parse	mesh	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/exports/mesh__track1.time-profile.xml	/tmp/skv12-pin-p1/time_profile_export_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace export --input /tmp/skv12-pin-p1/parse-xctrace/time-profiler/mesh__track1.trace --xpath '/trace-toc/run[@number=""1""]/data/table[@schema=""time-profile""]' > /tmp/skv12-pin-p1/parse-xctrace/exports/mesh__track1.time-profile.xml"	status=SKIP rc=0 already-present XML
xctrace-export	time-profiler-export	parse	mesh	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/exports/mesh__track2.time-profile.xml	/tmp/skv12-pin-p1/time_profile_export_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace export --input /tmp/skv12-pin-p1/parse-xctrace/time-profiler/mesh__track2.trace --xpath '/trace-toc/run[@number=""1""]/data/table[@schema=""time-profile""]' > /tmp/skv12-pin-p1/parse-xctrace/exports/mesh__track2.time-profile.xml"	status=SKIP rc=0 already-present XML
xctrace-export	time-profiler-export	parse	numbers	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/exports/numbers__track1.time-profile.xml	/tmp/skv12-pin-p1/time_profile_export_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace export --input /tmp/skv12-pin-p1/parse-xctrace/time-profiler/numbers__track1.trace --xpath '/trace-toc/run[@number=""1""]/data/table[@schema=""time-profile""]' > /tmp/skv12-pin-p1/parse-xctrace/exports/numbers__track1.time-profile.xml"	status=SKIP rc=0 already-present XML
xctrace-export	time-profiler-export	parse	numbers	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/exports/numbers__track2.time-profile.xml	/tmp/skv12-pin-p1/time_profile_export_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace export --input /tmp/skv12-pin-p1/parse-xctrace/time-profiler/numbers__track2.trace --xpath '/trace-toc/run[@number=""1""]/data/table[@schema=""time-profile""]' > /tmp/skv12-pin-p1/parse-xctrace/exports/numbers__track2.time-profile.xml"	status=SKIP rc=0 already-present XML
xctrace-export	time-profiler-export	parse	random	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/exports/random__track1.time-profile.xml	/tmp/skv12-pin-p1/time_profile_export_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace export --input /tmp/skv12-pin-p1/parse-xctrace/time-profiler/random__track1.trace --xpath '/trace-toc/run[@number=""1""]/data/table[@schema=""time-profile""]' > /tmp/skv12-pin-p1/parse-xctrace/exports/random__track1.time-profile.xml"	status=SKIP rc=0 already-present XML
xctrace-export	time-profiler-export	parse	random	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/exports/random__track2.time-profile.xml	/tmp/skv12-pin-p1/time_profile_export_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace export --input /tmp/skv12-pin-p1/parse-xctrace/time-profiler/random__track2.trace --xpath '/trace-toc/run[@number=""1""]/data/table[@schema=""time-profile""]' > /tmp/skv12-pin-p1/parse-xctrace/exports/random__track2.time-profile.xml"	status=SKIP rc=0 already-present XML
xctrace-export	time-profiler-export	parse	twitter	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/exports/twitter__track1.time-profile.xml	/tmp/skv12-pin-p1/time_profile_export_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace export --input /tmp/skv12-pin-p1/parse-xctrace/time-profiler/twitter__track1.trace --xpath '/trace-toc/run[@number=""1""]/data/table[@schema=""time-profile""]' > /tmp/skv12-pin-p1/parse-xctrace/exports/twitter__track1.time-profile.xml"	status=SKIP rc=0 already-present XML
xctrace-export	time-profiler-export	parse	twitter	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/exports/twitter__track2.time-profile.xml	/tmp/skv12-pin-p1/time_profile_export_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace export --input /tmp/skv12-pin-p1/parse-xctrace/time-profiler/twitter__track2.trace --xpath '/trace-toc/run[@number=""1""]/data/table[@schema=""time-profile""]' > /tmp/skv12-pin-p1/parse-xctrace/exports/twitter__track2.time-profile.xml"	status=SKIP rc=0 already-present XML
xctrace-export	time-profiler-export	parse	unicode_basic	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/exports/unicode_basic__track1.time-profile.xml	/tmp/skv12-pin-p1/time_profile_export_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace export --input /tmp/skv12-pin-p1/parse-xctrace/time-profiler/unicode_basic__track1.trace --xpath '/trace-toc/run[@number=""1""]/data/table[@schema=""time-profile""]' > /tmp/skv12-pin-p1/parse-xctrace/exports/unicode_basic__track1.time-profile.xml"	status=SKIP rc=0 already-present XML
xctrace-export	time-profiler-export	parse	unicode_basic	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/exports/unicode_basic__track2.time-profile.xml	/tmp/skv12-pin-p1/time_profile_export_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace export --input /tmp/skv12-pin-p1/parse-xctrace/time-profiler/unicode_basic__track2.trace --xpath '/trace-toc/run[@number=""1""]/data/table[@schema=""time-profile""]' > /tmp/skv12-pin-p1/parse-xctrace/exports/unicode_basic__track2.time-profile.xml"	status=SKIP rc=0 already-present XML
xctrace-export	time-profiler-export	parse	unicode_escapes	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/exports/unicode_escapes__track1.time-profile.xml	/tmp/skv12-pin-p1/time_profile_export_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace export --input /tmp/skv12-pin-p1/parse-xctrace/time-profiler/unicode_escapes__track1.trace --xpath '/trace-toc/run[@number=""1""]/data/table[@schema=""time-profile""]' > /tmp/skv12-pin-p1/parse-xctrace/exports/unicode_escapes__track1.time-profile.xml"	status=SKIP rc=0 already-present XML
xctrace-export	time-profiler-export	parse	unicode_escapes	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/exports/unicode_escapes__track2.time-profile.xml	/tmp/skv12-pin-p1/time_profile_export_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace export --input /tmp/skv12-pin-p1/parse-xctrace/time-profiler/unicode_escapes__track2.trace --xpath '/trace-toc/run[@number=""1""]/data/table[@schema=""time-profile""]' > /tmp/skv12-pin-p1/parse-xctrace/exports/unicode_escapes__track2.time-profile.xml"	status=SKIP rc=0 already-present XML
xctrace-export	time-profiler-export	parse	unicode_mixed	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/exports/unicode_mixed__track1.time-profile.xml	/tmp/skv12-pin-p1/time_profile_export_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace export --input /tmp/skv12-pin-p1/parse-xctrace/time-profiler/unicode_mixed__track1.trace --xpath '/trace-toc/run[@number=""1""]/data/table[@schema=""time-profile""]' > /tmp/skv12-pin-p1/parse-xctrace/exports/unicode_mixed__track1.time-profile.xml"	status=SKIP rc=0 already-present XML
xctrace-export	time-profiler-export	parse	unicode_mixed	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/exports/unicode_mixed__track2.time-profile.xml	/tmp/skv12-pin-p1/time_profile_export_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace export --input /tmp/skv12-pin-p1/parse-xctrace/time-profiler/unicode_mixed__track2.trace --xpath '/trace-toc/run[@number=""1""]/data/table[@schema=""time-profile""]' > /tmp/skv12-pin-p1/parse-xctrace/exports/unicode_mixed__track2.time-profile.xml"	status=SKIP rc=0 already-present XML
xctrace-export	time-profiler-export	parse	update_center	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/exports/update_center__track1.time-profile.xml	/tmp/skv12-pin-p1/time_profile_export_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace export --input /tmp/skv12-pin-p1/parse-xctrace/time-profiler/update_center__track1.trace --xpath '/trace-toc/run[@number=""1""]/data/table[@schema=""time-profile""]' > /tmp/skv12-pin-p1/parse-xctrace/exports/update_center__track1.time-profile.xml"	status=SKIP rc=0 already-present XML
xctrace-export	time-profiler-export	parse	update_center	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/exports/update_center__track2.time-profile.xml	/tmp/skv12-pin-p1/time_profile_export_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace export --input /tmp/skv12-pin-p1/parse-xctrace/time-profiler/update_center__track2.trace --xpath '/trace-toc/run[@number=""1""]/data/table[@schema=""time-profile""]' > /tmp/skv12-pin-p1/parse-xctrace/exports/update_center__track2.time-profile.xml"	status=SKIP rc=0 already-present XML
xctrace-export	time-profiler-export	parse	y_string_unicode	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/exports/y_string_unicode__track1.time-profile.xml	/tmp/skv12-pin-p1/time_profile_export_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace export --input /tmp/skv12-pin-p1/parse-xctrace/time-profiler/y_string_unicode__track1.trace --xpath '/trace-toc/run[@number=""1""]/data/table[@schema=""time-profile""]' > /tmp/skv12-pin-p1/parse-xctrace/exports/y_string_unicode__track1.time-profile.xml"	status=SKIP rc=0 already-present XML
xctrace-export	time-profiler-export	parse	y_string_unicode	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/parse-xctrace/exports/y_string_unicode__track2.time-profile.xml	/tmp/skv12-pin-p1/time_profile_export_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace export --input /tmp/skv12-pin-p1/parse-xctrace/time-profiler/y_string_unicode__track2.trace --xpath '/trace-toc/run[@number=""1""]/data/table[@schema=""time-profile""]' > /tmp/skv12-pin-p1/parse-xctrace/exports/y_string_unicode__track2.time-profile.xml"	status=SKIP rc=0 already-present XML
xctrace-export	time-profiler-export	typed	apache_builds	real_typed_track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/direct-xctrace/exports-v2/apache_builds__real_typed_track1.time-profile.xml	/tmp/skv12-pin-p1/time_profile_export_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace export --input /tmp/skv12-pin-p1/direct-xctrace/time-profiler-v2/apache_builds__real_typed_track1.trace --xpath '/trace-toc/run[@number=""1""]/data/table[@schema=""time-profile""]' > /tmp/skv12-pin-p1/direct-xctrace/exports-v2/apache_builds__real_typed_track1.time-profile.xml"	status=SKIP rc=0 already-present XML
xctrace-export	time-profiler-export	typed	apache_builds	real_typed_track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/direct-xctrace/exports-v2/apache_builds__real_typed_track2.time-profile.xml	/tmp/skv12-pin-p1/time_profile_export_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace export --input /tmp/skv12-pin-p1/direct-xctrace/time-profiler-v2/apache_builds__real_typed_track2.trace --xpath '/trace-toc/run[@number=""1""]/data/table[@schema=""time-profile""]' > /tmp/skv12-pin-p1/direct-xctrace/exports-v2/apache_builds__real_typed_track2.time-profile.xml"	status=SKIP rc=0 already-present XML
xctrace-export	time-profiler-export	direct	apache_builds	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/direct-xctrace/exports-v2/apache_builds__track1.time-profile.xml	/tmp/skv12-pin-p1/time_profile_export_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace export --input /tmp/skv12-pin-p1/direct-xctrace/time-profiler-v2/apache_builds__track1.trace --xpath '/trace-toc/run[@number=""1""]/data/table[@schema=""time-profile""]' > /tmp/skv12-pin-p1/direct-xctrace/exports-v2/apache_builds__track1.time-profile.xml"	status=SKIP rc=0 already-present XML
xctrace-export	time-profiler-export	direct	apache_builds	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/direct-xctrace/exports-v2/apache_builds__track2.time-profile.xml	/tmp/skv12-pin-p1/time_profile_export_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace export --input /tmp/skv12-pin-p1/direct-xctrace/time-profiler-v2/apache_builds__track2.trace --xpath '/trace-toc/run[@number=""1""]/data/table[@schema=""time-profile""]' > /tmp/skv12-pin-p1/direct-xctrace/exports-v2/apache_builds__track2.time-profile.xml"	status=SKIP rc=0 already-present XML
xctrace-export	time-profiler-export	direct	canada	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/direct-xctrace/exports-v2/canada__track1.time-profile.xml	/tmp/skv12-pin-p1/time_profile_export_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace export --input /tmp/skv12-pin-p1/direct-xctrace/time-profiler-v2/canada__track1.trace --xpath '/trace-toc/run[@number=""1""]/data/table[@schema=""time-profile""]' > /tmp/skv12-pin-p1/direct-xctrace/exports-v2/canada__track1.time-profile.xml"	status=SKIP rc=0 already-present XML
xctrace-export	time-profiler-export	direct	canada	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/direct-xctrace/exports-v2/canada__track2.time-profile.xml	/tmp/skv12-pin-p1/time_profile_export_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace export --input /tmp/skv12-pin-p1/direct-xctrace/time-profiler-v2/canada__track2.trace --xpath '/trace-toc/run[@number=""1""]/data/table[@schema=""time-profile""]' > /tmp/skv12-pin-p1/direct-xctrace/exports-v2/canada__track2.time-profile.xml"	status=SKIP rc=0 already-present XML
xctrace-export	time-profiler-export	typed	citm_catalog	real_typed_track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/direct-xctrace/exports-v2/citm_catalog__real_typed_track1.time-profile.xml	/tmp/skv12-pin-p1/time_profile_export_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace export --input /tmp/skv12-pin-p1/direct-xctrace/time-profiler-v2/citm_catalog__real_typed_track1.trace --xpath '/trace-toc/run[@number=""1""]/data/table[@schema=""time-profile""]' > /tmp/skv12-pin-p1/direct-xctrace/exports-v2/citm_catalog__real_typed_track1.time-profile.xml"	status=SKIP rc=0 already-present XML
xctrace-export	time-profiler-export	typed	citm_catalog	real_typed_track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/direct-xctrace/exports-v2/citm_catalog__real_typed_track2.time-profile.xml	/tmp/skv12-pin-p1/time_profile_export_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace export --input /tmp/skv12-pin-p1/direct-xctrace/time-profiler-v2/citm_catalog__real_typed_track2.trace --xpath '/trace-toc/run[@number=""1""]/data/table[@schema=""time-profile""]' > /tmp/skv12-pin-p1/direct-xctrace/exports-v2/citm_catalog__real_typed_track2.time-profile.xml"	status=SKIP rc=0 already-present XML
xctrace-export	time-profiler-export	direct	citm_catalog	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/direct-xctrace/exports-v2/citm_catalog__track1.time-profile.xml	/tmp/skv12-pin-p1/time_profile_export_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace export --input /tmp/skv12-pin-p1/direct-xctrace/time-profiler-v2/citm_catalog__track1.trace --xpath '/trace-toc/run[@number=""1""]/data/table[@schema=""time-profile""]' > /tmp/skv12-pin-p1/direct-xctrace/exports-v2/citm_catalog__track1.time-profile.xml"	status=SKIP rc=0 already-present XML
xctrace-export	time-profiler-export	direct	citm_catalog	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/direct-xctrace/exports-v2/citm_catalog__track2.time-profile.xml	/tmp/skv12-pin-p1/time_profile_export_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace export --input /tmp/skv12-pin-p1/direct-xctrace/time-profiler-v2/citm_catalog__track2.trace --xpath '/trace-toc/run[@number=""1""]/data/table[@schema=""time-profile""]' > /tmp/skv12-pin-p1/direct-xctrace/exports-v2/citm_catalog__track2.time-profile.xml"	status=SKIP rc=0 already-present XML
xctrace-export	time-profiler-export	direct	distinct_values	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/direct-xctrace/exports-v2/distinct_values__track1.time-profile.xml	/tmp/skv12-pin-p1/time_profile_export_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace export --input /tmp/skv12-pin-p1/direct-xctrace/time-profiler-v2/distinct_values__track1.trace --xpath '/trace-toc/run[@number=""1""]/data/table[@schema=""time-profile""]' > /tmp/skv12-pin-p1/direct-xctrace/exports-v2/distinct_values__track1.time-profile.xml"	status=SKIP rc=0 already-present XML
xctrace-export	time-profiler-export	direct	distinct_values	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/direct-xctrace/exports-v2/distinct_values__track2.time-profile.xml	/tmp/skv12-pin-p1/time_profile_export_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace export --input /tmp/skv12-pin-p1/direct-xctrace/time-profiler-v2/distinct_values__track2.trace --xpath '/trace-toc/run[@number=""1""]/data/table[@schema=""time-profile""]' > /tmp/skv12-pin-p1/direct-xctrace/exports-v2/distinct_values__track2.time-profile.xml"	status=SKIP rc=0 already-present XML
xctrace-export	time-profiler-export	typed	github_events	real_typed_track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/direct-xctrace/exports-v2/github_events__real_typed_track1.time-profile.xml	/tmp/skv12-pin-p1/time_profile_export_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace export --input /tmp/skv12-pin-p1/direct-xctrace/time-profiler-v2/github_events__real_typed_track1.trace --xpath '/trace-toc/run[@number=""1""]/data/table[@schema=""time-profile""]' > /tmp/skv12-pin-p1/direct-xctrace/exports-v2/github_events__real_typed_track1.time-profile.xml"	status=SKIP rc=0 already-present XML
xctrace-export	time-profiler-export	typed	github_events	real_typed_track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/direct-xctrace/exports-v2/github_events__real_typed_track2.time-profile.xml	/tmp/skv12-pin-p1/time_profile_export_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace export --input /tmp/skv12-pin-p1/direct-xctrace/time-profiler-v2/github_events__real_typed_track2.trace --xpath '/trace-toc/run[@number=""1""]/data/table[@schema=""time-profile""]' > /tmp/skv12-pin-p1/direct-xctrace/exports-v2/github_events__real_typed_track2.time-profile.xml"	status=SKIP rc=0 already-present XML
xctrace-export	time-profiler-export	direct	github_events	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/direct-xctrace/exports-v2/github_events__track1.time-profile.xml	/tmp/skv12-pin-p1/time_profile_export_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace export --input /tmp/skv12-pin-p1/direct-xctrace/time-profiler-v2/github_events__track1.trace --xpath '/trace-toc/run[@number=""1""]/data/table[@schema=""time-profile""]' > /tmp/skv12-pin-p1/direct-xctrace/exports-v2/github_events__track1.time-profile.xml"	status=SKIP rc=0 already-present XML
